Key Unlock
Time,x,y,gyroX,gyroY,gyroZ
5h9m57s388ms,107.0,1164.0
15h9m57s463ms,107.0,1164.0
15h9m57s541ms,107.0,1164.0
15h9m57s612ms,107.0,1164.0
15h9m57s688ms,107.0,1170.0
15h9m57s760ms,107.0,1174.0
15h9m57s834ms,107.0,1175.0
15h9m57s910ms,105.0,1176.0
15h9m57s984ms,105.0,1175.0
15h9m58s58ms,108.0,1165.0
15h9m58s133ms,156.0,1124.0
15h9m58s203ms,286.0,1030.0
15h9m58s278ms,412.0,991.0
15h9m58s356ms,590.0,982.0
15h9m58s439ms,668.0,997.0
15h9m58s502ms,782.0,1044.0
15h9m58s576ms,851.0,1089.0
15h9m58s650ms,890.0,1123.0
15h9m58s727ms,915.0,1146.0
15h9m58s800ms,920.0,1150.0
15h9m58s874ms,924.0,1150.0
15h9m58s948ms,924.0,1150.0
15h9m59s19ms,924.0,1150.0
15h9m59s97ms,925.0,1151.0
15h9m59s168ms,925.0,1152.0
15h9m59s242ms,925.0,1152.0
15h9m59s317ms,923.0,1152.0
15h9m59s390ms,884.0,1123.0
15h9m59s466ms,751.0,1019.0
15h9m59s540ms,551.0,969.0
15h9m59s614ms,420.0,980.0
15h9m59s689ms,306.0,1014.0
15h9m59s763ms,303.0,1015.0
15h9m59s834ms,303.0,1015.0
15h9m59s913ms,303.0,1015.0
15h9m59s984ms,303.0,1015.0
15h10m0s81ms,303.0,1015.0
15h10m0s152ms,303.0,1015.0
15h10m0s231ms,303.0,1015.0
15h10m0s308ms,303.0,1015.0
15h10m0s362ms,303.0,1015.0
15h10m0s429ms,303.0,1015.0
15h10m0s504ms,303.0,1015.0
15h10m0s575ms,303.0,1015.0
15h10m0s653ms,303.0,1015.0
15h10m0s728ms,303.0,1015.0
15h10m0s798ms,303.0,1015.0
15h10m0s873ms,303.0,1015.0
15h10m0s947ms,303.0,1015.0
15h10m1s23ms,430.0,989.0
15h10m1s96ms,568.0,981.0
15h10m1s171ms,703.0,1009.0
15h10m1s244ms,793.0,1059.0
15h10m1s319ms,857.0,1109.0
15h10m1s390ms,891.0,1146.0
15h10m1s468ms,905.0,1160.0
15h10m1s543ms,907.0,1162.0
15h10m1s613ms,908.0,1162.0
15h10m1s688ms,908.0,1162.0
15h10m1s763ms,908.0,1162.0
15h10m1s837ms,908.0,1163.0
15h10m1s912ms,908.0,1164.0
15h10m1s985ms,909.0,1164.0
15h10m2s60ms,909.0,1165.0
15h10m2s134ms,909.0,1165.0
15h10m2s209ms,909.0,1165.0
15h10m2s283ms,905.0,1164.0
15h10m2s359ms,898.0,1161.0
15h10m2s430ms,852.0,1119.0
15h10m2s503ms,762.0,1052.0
15h10m2s582ms,563.0,979.0
15h10m2s652ms,397.0,998.0
15h10m2s727ms,270.0,1049.0
15h10m2s800ms,159.0,1134.0
15h10m2s875ms,109.0,1195.0
15h10m2s950ms,109.0,1195.0
15h10m3s24ms,109.0,1195.0
15h10m3s99ms,109.0,1195.0
15h10m3s174ms,109.0,1195.0
15h10m3s244ms,109.0,1195.0
15h10m3s319ms,109.0,1195.0
15h10m3s394ms,109.0,1195.0
15h10m3s468ms,109.0,1195.0
15h10m3s558ms,109.0,1195.0
15h10m3s616ms,109.0,1195.0
