Door Unlock
Time,x,y,gyroX,gyroY,gyroZ
5h16m20s653ms,586.0,948.0
15h16m20s728ms,586.0,948.0
15h16m20s802ms,586.0,948.0
15h16m20s878ms,586.0,948.0
15h16m20s950ms,586.0,948.0
15h16m21s24ms,256.0,1048.0
15h16m21s99ms,198.0,1095.0
15h16m21s174ms,153.0,1133.0
15h16m21s248ms,132.0,1151.0
15h16m21s323ms,126.0,1156.0
15h16m21s393ms,126.0,1155.0
15h16m21s468ms,126.0,1155.0
15h16m21s546ms,126.0,1155.0
15h16m21s617ms,126.0,1155.0
15h16m21s691ms,126.0,1155.0
15h16m21s765ms,126.0,1155.0
15h16m21s839ms,126.0,1155.0
15h16m21s915ms,126.0,1155.0
15h16m21s988ms,126.0,1155.0
15h16m22s63ms,126.0,1155.0
15h16m22s137ms,126.0,1155.0
15h16m22s208ms,126.0,1155.0
15h16m22s283ms,126.0,1155.0
15h16m22s357ms,126.0,1155.0
15h16m22s431ms,126.0,1155.0
15h16m22s506ms,126.0,1155.0
15h16m22s579ms,126.0,1155.0
15h16m22s655ms,187.0,1096.0
15h16m22s730ms,187.0,1096.0
15h16m22s803ms,187.0,1096.0
15h16m22s878ms,187.0,1096.0
15h16m22s952ms,187.0,1096.0
15h16m23s23ms,187.0,1096.0
15h16m23s101ms,187.0,1096.0
15h16m23s172ms,187.0,1096.0
15h16m23s246ms,187.0,1096.0
15h16m23s321ms,187.0,1096.0
15h16m23s394ms,187.0,1096.0
15h16m23s470ms,187.0,1096.0
15h16m23s544ms,187.0,1096.0
15h16m23s618ms,187.0,1096.0
15h16m23s692ms,187.0,1096.0
15h16m23s763ms,187.0,1096.0
15h16m23s841ms,187.0,1096.0
15h16m23s916ms,187.0,1096.0
15h16m23s986ms,187.0,1096.0
15h16m24s61ms,187.0,1096.0
15h16m24s136ms,187.0,1096.0
15h16m24s210ms,187.0,1096.0
15h16m24s285ms,187.0,1096.0
15h16m24s359ms,187.0,1096.0
15h16m24s432ms,187.0,1096.0
15h16m24s508ms,187.0,1096.0
15h16m24s582ms,187.0,1096.0
15h16m24s656ms,187.0,1096.0
15h16m24s731ms,187.0,1096.0
15h16m24s800ms,688.0,972.0
15h16m24s876ms,800.0,1006.0
15h16m24s954ms,884.0,1066.0
15h16m25s25ms,945.0,1137.0
15h16m25s100ms,958.0,1160.0
15h16m25s173ms,960.0,1168.0
15h16m25s248ms,960.0,1169.0
15h16m25s326ms,961.0,1171.0
15h16m25s399ms,961.0,1171.0
15h16m25s471ms,915.0,1113.0
15h16m25s545ms,770.0,1001.0
15h16m25s616ms,693.0,978.0
15h16m25s694ms,584.0,961.0
15h16m25s769ms,487.0,966.0
15h16m25s840ms,417.0,979.0
15h16m25s914ms,384.0,990.0
15h16m25s988ms,384.0,990.0
15h16m26s63ms,384.0,990.0
15h16m26s138ms,344.0,1012.0
15h16m26s211ms,344.0,1012.0
15h16m26s285ms,434.0,988.0
15h16m26s361ms,636.0,979.0
15h16m26s434ms,766.0,1016.0
15h16m26s509ms,832.0,1052.0
15h16m26s580ms,891.0,1102.0
15h16m26s654ms,929.0,1139.0
15h16m26s729ms,942.0,1153.0
15h16m26s803ms,935.0,1149.0
15h16m26s879ms,921.0,1137.0
15h16m26s952ms,834.0,1056.0
15h16m27s27ms,720.0,995.0
15h16m27s100ms,615.0,974.0
15h16m27s177ms,553.0,967.0
15h16m27s249ms,489.0,969.0
15h16m27s324ms,434.0,974.0
15h16m27s395ms,410.0,977.0
15h16m27s469ms,396.0,980.0
15h16m27s547ms,392.0,980.0
15h16m27s618ms,391.0,980.0
15h16m27s693ms,391.0,980.0
15h16m27s767ms,391.0,980.0
15h16m27s840ms,391.0,980.0
15h16m27s916ms,385.0,981.0
15h16m27s991ms,385.0,981.0
15h16m28s64ms,328.0,1002.0
15h16m28s138ms,322.0,1003.0
15h16m28s209ms,296.0,1015.0
15h16m28s287ms,300.0,1011.0
15h16m28s362ms,496.0,963.0
15h16m28s434ms,711.0,988.0
15h16m28s507ms,793.0,1022.0
15h16m28s582ms,861.0,1069.0
15h16m28s656ms,919.0,1127.0
15h16m28s732ms,940.0,1146.0
15h16m28s804ms,944.0,1153.0
15h16m28s879ms,945.0,1154.0
15h16m28s953ms,941.0,1152.0
15h16m29s28ms,886.0,1096.0
15h16m29s102ms,684.0,983.0
15h16m29s177ms,574.0,967.0
15h16m29s247ms,521.0,964.0
15h16m29s324ms,446.0,968.0
15h16m29s400ms,400.0,974.0
15h16m29s471ms,308.0,1009.0
15h16m29s545ms,285.0,1015.0
15h16m29s619ms,259.0,1031.0
15h16m29s693ms,177.0,1092.0
15h16m29s771ms,142.0,1126.0
15h16m29s842ms,130.0,1135.0
15h16m29s917ms,220.0,1059.0
15h16m29s991ms,516.0,943.0
15h16m30s62ms,656.0,962.0
15h16m30s140ms,764.0,997.0
15h16m30s211ms,827.0,1035.0
15h16m30s286ms,885.0,1081.0
15h16m30s360ms,930.0,1126.0
15h16m30s435ms,941.0,1135.0
15h16m30s510ms,944.0,1138.0
15h16m30s584ms,943.0,1138.0
15h16m30s657ms,827.0,1032.0
15h16m30s731ms,656.0,970.0
15h16m30s808ms,528.0,951.0
15h16m30s881ms,485.0,951.0
