Door Unlock
Time,x,y,gyroX,gyroY,gyroZ
1h35m8s144ms,0.43058777,-0.66200256,9.763229,0.0047271727,0.006500244,-0.0043182373,-0.0040893555
1h35m8s217ms,0.42852783,-0.6609497,9.760284,0.004138184,0.002532959,-2.593994E-4,-8.8500977E-4
1h35m8s292ms,0.42852783,-0.6609497,9.760284,0.004138184,3.9672852E-4,0.0013275146,-0.001953125
1h35m8s362ms,0.43588257,-0.66300964,9.763016,0.0031677247,0.0024871826,0.0055999756,-0.001953125
1h35m8s440ms,0.43588257,-0.66300964,9.763016,0.0031677247,-4.5776367E-4,0.0045318604,-0.0017242432
1h35m8s515ms,0.43588257,-0.66300964,9.763016,0.0031677247,0.002532959,-0.0015563965,-0.0030212402
1h35m8s586ms,0.43240356,-0.6525421,9.766983,0.0041870116,0.003921509,-0.0029449463,-1.8310547E-4
1h35m8s660ms,0.43240356,-0.6525421,9.766983,0.0041870116,0.0023956299,-8.087158E-4,-0.0010070801
1h35m8s738ms,0.43240356,-0.6525421,9.766983,0.0041870116,0.0023956299,-6.866455E-4,-8.8500977E-4
1h35m8s808ms,0.43469238,-0.65945435,9.769028,0.0042907717,-0.0014038086,0.0063171387,1.8310547E-4
1h35m8s883ms,0.43469238,-0.65945435,9.769028,0.0042907717,0.0034484863,-0.0024871826,-0.001953125
1h35m8s957ms,0.43600464,-0.66604614,9.767288,0.00541687,0.0033874512,-0.0029449463,-0.002380371
1h35m9s33ms,0.43600464,-0.66604614,9.767288,0.00541687,0.0014648438,-0.0040130615,-0.001953125
1h35m9s106ms,0.43600464,-0.66604614,9.767288,0.00541687,0.002532959,-3.0517578E-5,-0.001953125
1h35m9s180ms,0.4406891,-0.665802,9.758011,0.005255127,0.0014648438,-0.003479004,-0.0019226074
1h35m9s254ms,0.4406891,-0.665802,9.758011,0.005255127,3.9672852E-4,-8.087158E-4,-0.0027160645
1h35m9s328ms,0.4406891,-0.665802,9.758011,0.005255127,0.002532959,-0.003921509,-8.8500977E-4
1h35m9s403ms,0.44979858,-0.6634979,9.766434,0.005303955,0.0012664795,-0.0025787354,-8.8500977E-4
1h35m9s480ms,0.44979858,-0.6634979,9.766434,0.005303955,0.002532959,-0.0033874512,-0.0021362305
1h35m9s552ms,0.44979858,-0.6634979,9.766434,0.005303955,7.6293945E-4,-0.003326416,-0.001953125
1h35m9s621ms,0.4515686,-0.67108154,9.76944,0.0047271727,0.002670288,0.002532959,-0.001953125
1h35m9s700ms,0.4515686,-0.67108154,9.76944,0.0047271727,0.0024108887,-8.087158E-4,-0.0027923584
1h35m9s770ms,0.4484253,-0.6671448,9.76532,0.00413208,0.0018005371,-0.0022277832,-0.0016021729
1h35m9s845ms,0.4484253,-0.6671448,9.76532,0.00413208,7.324219E-4,-0.007827759,-0.0018157959
1h35m9s920ms,0.4484253,-0.6671448,9.76532,0.00413208,0.0014648438,-0.0042419434,-8.8500977E-4
1h35m9s993ms,0.45944214,-0.6647644,9.757751,0.003289795,0.0025024414,-0.004058838,-0.0030212402
1h35m10s67ms,0.45944214,-0.6647644,9.757751,0.003289795,0.002532959,-0.0042877197,-0.0016784668
1h35m10s142ms,0.45944214,-0.6647644,9.757751,0.003289795,0.0041503906,0.0023956299,-0.0013885498
1h35m10s215ms,0.45840454,-0.6676483,9.764587,0.003817749,0.002532959,-0.0012817383,-0.0014801025
1h35m10s290ms,0.45840454,-0.6676483,9.764587,0.003817749,0.0014648438,-8.69751E-4,-8.8500977E-4
1h35m10s365ms,0.46292114,-0.67189026,9.759186,0.0042053224,0.0037841797,-0.004211426,0.0
1h35m10s439ms,0.46292114,-0.67189026,9.759186,0.0042053224,-0.0014190674,0.0039367676,0.0010375977
1h35m10s513ms,0.46292114,-0.67189026,9.759186,0.0042053224,-0.0035552979,0.0036773682,3.9672852E-4
1h35m10s583ms,0.46653748,-0.6735382,9.757095,0.0030181885,-0.0037078857,0.005584717,3.9672852E-4
1h35m10s662ms,0.46653748,-0.6735382,9.757095,0.0030181885,-0.0034637451,0.0055389404,0.0036010742
1h35m10s736ms,0.46653748,-0.6735382,9.757095,0.0030181885,-0.0014190674,0.001876831,3.9672852E-4
1h35m10s807ms,0.46281433,-0.67323303,9.767319,0.00229187,-0.004043579,-3.8146973E-4,3.9672852E-4
1h35m10s882ms,0.46281433,-0.67323303,9.767319,0.00229187,-3.5095215E-4,0.0028533936,6.2561035E-4
1h35m10s959ms,0.46281433,-0.67323303,9.767319,0.00229187,-0.0024871826,0.0012054443,0.0014648438
1h35m11s29ms,0.4650116,-0.680603,9.756836,0.003289795,-0.0040893555,0.005706787,3.9672852E-4
1h35m11s104ms,0.4650116,-0.680603,9.756836,0.003289795,-0.0035552979,6.2561035E-4,0.0014953613
1h35m11s178ms,0.46458435,-0.6755829,9.744202,0.003717041,-0.0024871826,0.0016479492,0.0011749268
1h35m11s252ms,0.46458435,-0.6755829,9.744202,0.003717041,-0.0024871826,1.5258789E-4,3.5095215E-4
1h35m11s328ms,0.46458435,-0.6755829,9.744202,0.003717041,-0.0024871826,0.0061187744,0.0032196045
1h35m11s402ms,0.4724579,-0.6800232,9.753601,0.0037567138,-0.0035552979,0.0016174316,3.9672852E-4
1h35m11s475ms,0.4724579,-0.6800232,9.753601,0.0037567138,-0.0021209717,-0.0023651123,-0.0024261475
1h35m11s549ms,0.4724579,-0.6800232,9.753601,0.0037567138,-0.0034484863,-9.613037E-4,3.9672852E-4
1h35m11s623ms,0.47221375,-0.68296814,9.75087,0.0040161135,-0.0024871826,-1.373291E-4,5.187988E-4
1h35m11s706ms,0.47221375,-0.68296814,9.75087,0.0040161135,-0.0039367676,0.0018615723,0.002166748
1h35m11s772ms,0.48069763,-0.68081665,9.759811,0.004385376,-0.0014190674,-5.0354004E-4,-1.9836426E-4
1h35m11s842ms,0.48069763,-0.68081665,9.759811,0.004385376,-0.003768921,0.0035095215,0.0023345947
1h35m11s921ms,0.48069763,-0.68081665,9.759811,0.004385376,-0.0035552979,0.0023345947,-6.1035156E-4
1h35m11s991ms,0.47401428,-0.68644714,9.769791,0.0040374757,-0.0030212402,-0.0017700195,0.0014648438
1h35m12s66ms,0.47401428,-0.68644714,9.769791,0.0040374757,-0.0025024414,0.0017089844,0.0014648438
1h35m12s139ms,0.47401428,-0.68644714,9.769791,0.0040374757,-0.0014190674,0.0025177002,9.0026855E-4
1h35m12s215ms,0.47195435,-0.68881226,9.753799,0.0035064698,-4.5776367E-4,0.0054473877,0.0014648438
1h35m12s288ms,0.47195435,-0.68881226,9.753799,0.0035064698,-0.0056915283,0.012054443,0.00340271
1h35m12s363ms,0.47195435,-0.68881226,9.753799,0.0035064698,-0.002029419,0.0059051514,0.0019378662
1h35m12s436ms,0.47503662,-0.6891327,9.751877,0.0026824952,-0.0035552979,0.0050811768,7.6293945E-4
1h35m12s511ms,0.47503662,-0.6891327,9.751877,0.0026824952,-0.0024871826,0.008743286,0.002532959
1h35m12s588ms,0.46705627,-0.68844604,9.762711,0.002230835,-0.0015563965,0.0025024414,0.0016021729
1h35m12s659ms,0.46705627,-0.68844604,9.762711,0.002230835,-0.0035552979,0.008651733,0.0021514893
1h35m12s734ms,0.46705627,-0.68844604,9.762711,0.002230835,-0.004623413,0.010986328,0.002746582
1h35m12s808ms,0.4711151,-0.6895294,9.765289,0.0020172119,-0.0033721924,0.005050659,0.0012817383
1h35m12s884ms,0.4711151,-0.6895294,9.765289,0.0020172119,-0.0045776367,0.008590698,0.0014648438
1h35m12s958ms,0.4711151,-0.6895294,9.765289,0.0020172119,-0.0050811768,0.009094238,0.002532959
1h35m13s28ms,0.46307373,-0.6963806,9.761917,0.0022613525,-0.0040893555,0.008117676,0.0014648438
1h35m13s102ms,0.46307373,-0.6963806,9.761917,0.0022613525,-0.0035552979,0.013717651,0.0022735596
1h35m13s176ms,0.46307373,-0.6963806,9.761917,0.0022613525,-0.0025177002,0.010803223,0.001449585
1h35m13s250ms,0.45152283,-0.691803,9.763153,0.0027038574,-0.004623413,0.0073547363,-2.2888184E-4
1h35m13s324ms,0.45152283,-0.691803,9.763153,0.0027038574,-0.002029419,0.010177612,8.69751E-4
1h35m13s398ms,0.44421387,-0.7006378,9.771896,0.004406738,-0.0024871826,0.007232666,7.4768066E-4
1h35m13s472ms,0.44421387,-0.7006378,9.771896,0.004406738,-0.0024871826,0.006515503,3.0517578E-4
1h35m13s547ms,0.44421387,-0.7006378,9.771896,0.004406738,-0.0024871826,0.014282227,0.0014648438
1h35m13s621ms,0.4302826,-0.7009735,9.760513,0.004336548,-0.0018310547,0.01612854,0.0029449463
1h35m13s696ms,0.4302826,-0.7009735,9.760513,0.004336548,2.89917E-4,0.007583618,0.0014648438
1h35m13s771ms,0.4302826,-0.7009735,9.760513,0.004336548,-0.0047912598,0.018096924,0.002532959
1h35m13s844ms,0.42095947,-0.7004242,9.760284,0.0042297365,-4.272461E-4,0.01071167,0.0023956299
1h35m13s919ms,0.42095947,-0.7004242,9.760284,0.0042297365,-0.0024871826,0.012588501,7.6293945E-5
1h35m13s989ms,0.40367126,-0.7015991,9.76059,0.0030944825,-0.0030059814,0.006515503,9.613037E-4
1h35m14s63ms,0.40367126,-0.7015991,9.76059,0.0030944825,-0.0016784668,0.016052246,3.9672852E-4
1h35m14s139ms,0.40367126,-0.7015991,9.76059,0.0030944825,-0.0014190674,0.009719849,0.0014648438
1h35m14s213ms,0.3898468,-0.7024994,9.773712,0.0023590089,-0.0024871826,0.009475708,0.0017089844
1h35m14s286ms,0.3898468,-0.7024994,9.773712,0.0023590089,-2.89917E-4,0.008651733,3.9672852E-4
1h35m14s360ms,0.3898468,-0.7024994,9.773712,0.0023590089,-9.918213E-4,0.01260376,0.0014648438
1h35m14s434ms,0.37983704,-0.7091675,9.767685,0.0019256591,-0.0034942627,0.01512146,0.0024719238
1h35m14s511ms,0.37983704,-0.7091675,9.767685,0.0019256591,-0.0032043457,0.010421753,0.0012969971
1h35m14s583ms,0.37983704,-0.7091675,9.767685,0.0019256591,-3.5095215E-4,0.009506226,0.0010375977
1h35m14s657ms,0.36384583,-0.6979675,9.765106,0.004098511,3.3569336E-4,0.012924194,0.002532959
1h35m14s731ms,0.36384583,-0.6979675,9.765106,0.004098511,-4.8828125E-4,0.015991211,6.5612793E-4
1h35m14s806ms,0.3492279,-0.6939697,9.780228,0.004788208,-0.0033416748,0.008651733,0.0024261475
1h35m14s881ms,0.3492279,-0.6939697,9.780228,0.004788208,-0.0045928955,0.020721436,0.0028686523
1h35m14s954ms,0.3492279,-0.6939697,9.780228,0.004788208,-1.8310547E-4,0.017807007,8.544922E-4
1h35m15s26ms,0.3305664,-0.6987457,9.772003,0.005508423,-0.0012207031,0.016983032,0.0014648438
1h35m15s103ms,0.3305664,-0.6987457,9.772003,0.005508423,-0.0013885498,0.01399231,0.002456665
1h35m15s178ms,0.3305664,-0.6987457,9.772003,0.005508423,-0.0014190674,0.012329102,3.9672852E-4
1h35m15s247ms,0.31370544,-0.68862915,9.777374,0.0073516844,0.0017852783,0.018798828,9.3078613E-4
1h35m15s322ms,0.31370544,-0.68862915,9.777374,0.0073516844,-3.5095215E-4,0.01612854,3.9672852E-4
1h35m15s407ms,0.29327393,-0.6868744,9.774582,0.0063690185,0.0029449463,0.017196655,0.0015258789
1h35m15s471ms,0.29327393,-0.6868744,9.774582,0.0063690185,0.0037078857,0.01826477,8.087158E-4
1h35m15s546ms,0.29327393,-0.6868744,9.774582,0.0063690185,0.0033111572,0.016433716,0.0014648438
1h35m15s619ms,0.2889862,-0.6788635,9.793625,0.0057312013,0.021362305,0.027877808,-0.03413391
1h35m15s695ms,0.2889862,-0.6788635,9.793625,0.0057312013,0.008865356,0.022140503,3.9672852E-4
1h35m15s769ms,0.2889862,-0.6788635,9.793625,0.0057312013,0.013244629,0.016815186,0.003753662
1h35m15s842ms,0.19927979,-0.6473236,9.770279,0.011239624,0.012176514,0.022918701,0.0018615723
1h35m15s917ms,0.19927979,-0.6473236,9.770279,0.011239624,0.009033203,0.022094727,0.0019073486
1h35m15s991ms,0.19927979,-0.6473236,9.770279,0.011239624,0.010818481,0.026229858,0.0014648438
1h35m16s66ms,0.17480469,-0.628479,9.791489,0.014053345,0.022140503,0.04283142,0.0016174316
1h35m16s139ms,0.17480469,-0.628479,9.791489,0.014053345,0.008514404,0.024337769,0.0028686523
1h35m16s210ms,0.118881226,-0.6001129,9.801819,0.017703246,0.031692505,0.05819702,0.002960205
1h35m16s284ms,0.118881226,-0.6001129,9.801819,0.017703246,0.012802124,0.03224182,0.0044403076
1h35m16s363ms,0.118881226,-0.6001129,9.801819,0.017703246,0.038101196,0.064208984,0.0014648438
1h35m16s433ms,0.08100891,-0.55270386,9.788666,0.026834106,0.1257019,0.17883301,-0.11367798
1h35m16s507ms,0.08100891,-0.55270386,9.788666,0.026834106,0.03112793,0.055541992,-0.032806396
1h35m16s581ms,0.08100891,-0.55270386,9.788666,0.026834106,0.016906738,0.043777466,0.0051574707
1h35m16s655ms,-0.12539673,-0.44769287,9.801224,0.04623413,0.012298584,0.025344849,0.002532959
1h35m16s732ms,-0.12539673,-0.44769287,9.801224,0.04623413,0.008377075,0.020980835,0.0014648438
1h35m16s804ms,-0.12539673,-0.44769287,9.801224,0.04623413,0.013381958,0.036117554,0.0040740967
1h35m16s880ms,-0.17729187,-0.39837646,9.790421,0.04978943,0.013168335,0.035339355,0.003250122
1h35m16s952ms,-0.17729187,-0.39837646,9.790421,0.04978943,0.019165039,0.040985107,0.0027313232
1h35m17s27ms,-0.21499634,-0.37623596,9.789627,0.050448608,0.0103302,0.028518677,0.002532959
1h35m17s101ms,-0.21499634,-0.37623596,9.789627,0.050448608,-0.0022125244,0.004257202,1.5258789E-5
1h35m17s175ms,-0.21499634,-0.37623596,9.789627,0.050448608,0.0065307617,0.02305603,0.002532959
1h35m17s246ms,-0.23721313,-0.36398315,9.800217,0.047225952,-0.0073242188,2.2888184E-4,0.002532959
1h35m17s324ms,-0.23721313,-0.36398315,9.800217,0.047225952,0.010482788,0.024230957,0.0026245117
1h35m17s399ms,-0.23721313,-0.36398315,9.800217,0.047225952,-0.0017700195,-9.1552734E-4,3.9672852E-4
1h35m17s469ms,-0.26376343,-0.346344,9.80365,0.041271973,0.0051727295,0.01979065,0.0014648438
1h35m17s543ms,-0.26376343,-0.346344,9.80365,0.041271973,0.009857178,0.017196655,6.4086914E-4
1h35m17s618ms,-0.3151703,-0.31910706,9.811478,0.025717163,0.033828735,0.06739807,4.272461E-4
1h35m17s693ms,-0.3151703,-0.31910706,9.811478,0.025717163,0.022857666,0.047088623,0.0014648438
1h35m17s766ms,-0.3151703,-0.31910706,9.811478,0.025717163,0.0134887695,0.030975342,0.0014648438
1h35m17s839ms,-0.37890625,-0.2791443,9.78067,0.023846436,-0.0104522705,-0.016403198,0.001953125
1h35m17s913ms,-0.37890625,-0.2791443,9.78067,0.023846436,0.009292603,0.032104492,-5.950928E-4
1h35m17s989ms,-0.37890625,-0.2791443,9.78067,0.023846436,-0.004623413,0.005844116,6.1035156E-4
1h35m18s62ms,-0.40499878,-0.25508118,9.805084,0.024230957,0.07102966,0.13388062,-0.031936646
1h35m18s137ms,-0.40499878,-0.25508118,9.805084,0.024230957,0.012466431,0.03036499,-6.713867E-4
1h35m18s211ms,-0.40499878,-0.25508118,9.805084,0.024230957,0.0028533936,0.016021729,5.0354004E-4
1h35m18s287ms,-0.49310303,-0.21325684,9.793686,0.030145263,-0.0011444092,0.010787964,0.0014648438
1h35m18s360ms,-0.49310303,-0.21325684,9.793686,0.030145263,0.04017639,0.08908081,-0.042999268
1h35m18s431ms,-0.52983093,-0.1904602,9.78746,0.031176757,-0.0035095215,0.015914917,-0.01222229
1h35m18s505ms,-0.52983093,-0.1904602,9.78746,0.031176757,0.026885986,0.07130432,-0.028442383
1h35m18s583ms,-0.52983093,-0.1904602,9.78746,0.031176757,0.012542725,0.037094116,-0.025985718
1h35m18s653ms,-0.6183319,-0.14645386,9.809357,0.03453064,0.030700684,0.057937622,-0.044647217
1h35m18s730ms,-0.6183319,-0.14645386,9.809357,0.03453064,0.014022827,0.04446411,-0.031402588
1h35m18s802ms,-0.6183319,-0.14645386,9.809357,0.03453064,0.052215576,0.12435913,-0.03353882
1h35m18s877ms,-0.733551,-0.08570862,9.784546,0.038687132,0.017822266,0.04927063,-6.713867E-4
1h35m18s950ms,-0.733551,-0.08570862,9.784546,0.038687132,-0.03239441,-0.058120728,0.0012054443
1h35m19s25ms,-0.822052,-0.05104065,9.755722,0.040808104,-0.024154663,-0.038497925,-1.5258789E-4
1h35m19s98ms,-0.822052,-0.05104065,9.755722,0.040808104,-0.019378662,-0.022903442,0.002822876
1h35m19s172ms,-0.822052,-0.05104065,9.755722,0.040808104,-0.021743774,-0.0320282,4.5776367E-4
1h35m19s246ms,-0.7639618,-0.06990051,9.792679,0.03621521,-0.030471802,-0.05557251,0.0014648438
1h35m19s321ms,-0.7639618,-0.06990051,9.792679,0.03621521,-9.613037E-4,0.0030212402,-1.9836426E-4
1h35m19s395ms,-0.7639618,-0.06990051,9.792679,0.03621521,-0.02355957,-0.045913696,-3.2043457E-4
1h35m19s465ms,-0.7162018,-0.0965271,9.759872,0.036981203,0.033828735,0.08244324,0.0015716553
1h35m19s544ms,-0.7162018,-0.0965271,9.759872,0.036981203,-0.009048462,-0.009841919,5.493164E-4
1h35m19s618ms,-0.7162018,-0.0965271,9.759872,0.036981203,-0.006500244,-0.0043182373,0.0014648438
1h35m19s688ms,-0.67303467,-0.11647034,9.818726,0.03216858,0.029129028,0.07765198,0.0036010742
1h35m19s763ms,-0.67303467,-0.11647034,9.818726,0.03216858,-0.009796143,-0.008270264,0.002532959
1h35m19s837ms,-0.6709595,-0.11087036,9.811462,0.021139527,0.005203247,0.017623901,0.0036010742
1h35m19s911ms,-0.6709595,-0.11087036,9.811462,0.021139527,-0.0053710938,-0.008850098,-6.713867E-4
1h35m19s985ms,-0.6709595,-0.11087036,9.811462,0.021139527,0.0048828125,0.016220093,8.8500977E-4
1h35m20s61ms,-0.6869507,-0.10864258,9.795715,0.014651489,-0.002670288,0.0027313232,0.0033874512
1h35m20s134ms,-0.6869507,-0.10864258,9.795715,0.014651489,0.009246826,0.023590088,0.0036010742
1h35m20s209ms,-0.6869507,-0.10864258,9.795715,0.014651489,-0.008361816,-0.006576538,0.0022735596
1h35m20s283ms,-0.6964264,-0.10411072,9.787537,0.011785889,-8.8500977E-4,0.0011444092,0.0014648438
1h35m20s357ms,-0.6964264,-0.10411072,9.787537,0.011785889,0.017318726,0.047195435,-3.6621094E-4
1h35m20s431ms,-0.6980133,-0.10229492,9.793625,0.0068237307,0.008132935,0.019226074,0.002532959
1h35m20s507ms,-0.6980133,-0.10229492,9.793625,0.0068237307,-0.11039734,-0.21350098,0.002746582
1h35m20s580ms,-0.6980133,-0.10229492,9.793625,0.0068237307,-0.009963989,-0.012954712,0.0024108887
1h35m20s650ms,-0.67941284,-0.103027344,9.787308,0.0029815673,-0.013198853,-0.017669678,3.9672852E-4
1h35m20s724ms,-0.67941284,-0.103027344,9.787308,0.0029815673,0.0038146973,0.01676941,0.0046691895
1h35m20s803ms,-0.67941284,-0.103027344,9.787308,0.0029815673,-0.017303467,-0.032592773,0.0014648438
1h35m20s874ms,-0.6457062,-0.12498474,9.803986,0.0062530516,-0.026672363,-0.049804688,0.001083374
1h35m20s948ms,-0.6457062,-0.12498474,9.803986,0.0062530516,0.0077667236,0.02508545,0.0021209717
1h35m21s21ms,-0.6457062,-0.12498474,9.803986,0.0062530516,0.005554199,0.022613525,0.002532959
1h35m21s97ms,-0.62672424,-0.13189697,9.782455,0.0071899416,-0.0051116943,-0.011627197,0.0014038086
1h35m21s170ms,-0.62672424,-0.13189697,9.782455,0.0071899416,0.0071258545,0.020980835,0.002532959
1h35m21s246ms,-0.6179962,-0.13833618,9.8063965,0.0075714113,-0.0015411377,0.0056915283,9.918213E-4
1h35m21s318ms,-0.6179962,-0.13833618,9.8063965,0.0075714113,0.018218994,0.04472351,0.002532959
1h35m21s393ms,-0.6179962,-0.13833618,9.8063965,0.0075714113,-0.004623413,0.0022888184,0.002532959
1h35m21s468ms,-0.6203308,-0.1313324,9.806625,0.008609009,0.016448975,0.046783447,0.0030975342
1h35m21s541ms,-0.6203308,-0.1313324,9.806625,0.008609009,7.171631E-4,0.0017089844,0.002532959
1h35m21s616ms,-0.6203308,-0.1313324,9.806625,0.008609009,0.028961182,0.07394409,0.002822876
1h35m21s686ms,-0.6693573,-0.111190796,9.806442,0.012490844,0.028717041,0.069244385,0.0015106201
1h35m21s764ms,-0.6693573,-0.111190796,9.806442,0.012490844,0.023635864,0.059173584,6.2561035E-4
1h35m21s839ms,-0.6693573,-0.111190796,9.806442,0.012490844,-0.009170532,-0.004119873,0.0015716553
1h35m21s910ms,-0.7664337,-0.07199097,9.763397,0.01593933,0.009597778,0.033218384,0.0021972656
1h35m21s985ms,-0.7664337,-0.07199097,9.763397,0.01593933,-0.019958496,-0.028137207,0.002532959
1h35m22s57ms,-0.793808,-0.0592041,9.789703,0.017114257,-0.0073547363,-0.0018463135,0.0023956299
1h35m22s132ms,-0.793808,-0.0592041,9.789703,0.017114257,-0.02796936,-0.050445557,0.001876831
1h35m22s206ms,-0.793808,-0.0592041,9.789703,0.017114257,-0.026397705,-0.049697876,0.001876831
1h35m22s280ms,-0.7542877,-0.082855225,9.778595,0.02055664,-0.050460815,-0.079589844,0.0014648438
1h35m22s355ms,-0.7542877,-0.082855225,9.778595,0.02055664,0.042648315,0.1209259,0.0026397705
1h35m22s429ms,-0.7542877,-0.082855225,9.778595,0.02055664,-0.054138184,-0.10960388,-0.0028076172
1h35m22s504ms,-0.6744232,-0.1156311,9.815323,0.02571106,-0.018966675,-0.029342651,3.9672852E-4
1h35m22s577ms,-0.6744232,-0.1156311,9.815323,0.02571106,-0.0030059814,7.324219E-4,-6.713867E-4
1h35m22s654ms,-0.6143646,-0.16220093,9.757446,0.030996704,-0.04988098,-0.08506775,-0.0017700195
1h35m22s734ms,-0.6143646,-0.16220093,9.757446,0.030996704,-0.060913086,-0.12394714,-0.012252808
1h35m22s801ms,-0.6143646,-0.16220093,9.757446,0.030996704,-0.04597473,-0.08364868,-0.009155273
1h35m22s871ms,-0.4878235,-0.22612,9.807251,0.03594055,-0.077682495,-0.12998962,-0.00944519
1h35m22s945ms,-0.4878235,-0.22612,9.807251,0.03594055,-0.003692627,0.021270752,0.0014648438
1h35m23s23ms,-0.4878235,-0.22612,9.807251,0.03594055,-0.09655762,-0.1466217,-0.008956909
1h35m23s93ms,-0.25175476,-0.35813904,9.804657,0.059786987,-0.06149292,-0.08792114,-0.006011963
1h35m23s167ms,-0.25175476,-0.35813904,9.804657,0.059786987,-0.06175232,-0.09301758,-0.005569458
1h35m23s244ms,-0.25175476,-0.35813904,9.804657,0.059786987,-0.055740356,-0.07899475,-0.0017852783
1h35m23s316ms,-0.03793335,-0.4831848,9.804306,0.08006592,-0.09030151,-0.1401062,0.09446716
1h35m23s391ms,-0.03793335,-0.4831848,9.804306,0.08006592,-0.034301758,-0.02381897,0.1253357
1h35m23s464ms,0.07392883,-0.605072,9.828796,0.09788819,-0.0028686523,0.012191772,0.069488525
1h35m23s538ms,0.07392883,-0.605072,9.828796,0.09788819,-0.008895874,0.024673462,0.092041016
