Door Unlock
Time,x,y,gyroX,gyroY,gyroZ
5h9m2s482ms,0.0,0.0
15h9m2s528ms,0.0,0.0
15h9m2s605ms,0.0,0.0
15h9m2s660ms,0.0,0.0
15h9m2s711ms,0.0,0.0
15h9m2s769ms,0.0,0.0
15h9m2s811ms,0.0,0.0
15h9m2s865ms,0.0,0.0
15h9m2s915ms,0.0,0.0
15h9m3s15ms,0.0,0.0
15h9m3s59ms,0.0,0.0
15h9m3s87ms,0.0,0.0
15h9m3s119ms,0.0,0.0
15h9m3s156ms,0.0,0.0
15h9m3s191ms,0.0,0.0
15h9m3s209ms,0.0,0.0
15h9m3s227ms,0.0,0.0
15h9m3s243ms,0.0,0.0
15h9m3s263ms,0.0,0.0
15h9m3s281ms,0.0,0.0
15h9m3s306ms,0.0,0.0
15h9m3s321ms,0.0,0.0
15h9m3s345ms,0.0,0.0
15h9m3s367ms,0.0,0.0
15h9m3s383ms,0.0,0.0
15h9m3s412ms,955.0,1218.0
15h9m3s445ms,953.3639,1217.0
15h9m3s482ms,950.29456,1215.0
15h9m3s518ms,949.0,1215.0
15h9m3s558ms,949.0,1215.0
15h9m3s597ms,947.20483,1213.2048
15h9m3s639ms,945.38715,1210.3872
15h9m3s672ms,943.3861,1209.0
15h9m3s724ms,943.3861,1209.0
15h9m3s747ms,943.3861,1209.0
15h9m3s785ms,928.40137,1189.2042
15h9m3s821ms,922.874,1179.311
15h9m3s861ms,874.49036,1120.8629
15h9m3s918ms,851.64166,1098.2197
15h9m3s948ms,851.64166,1098.2197
15h9m3s976ms,795.6571,1058.9922
15h9m4s12ms,704.71265,1020.1682
15h9m4s52ms,657.0353,1006.9799
15h9m4s89ms,657.0353,1006.9799
15h9m4s123ms,340.93298,1038.0336
15h9m4s164ms,340.93298,1038.0336
15h9m4s199ms,214.0,1124.0
15h9m4s236ms,214.0,1124.0
15h9m4s274ms,214.0,1124.0
15h9m4s314ms,214.0,1124.0
15h9m4s351ms,214.0,1124.0
15h9m4s453ms,214.0,1124.0
15h9m4s528ms,214.0,1124.0
