Door Unlock
Time,x,y,gyroX,gyroY,gyroZ
4h29m22s657ms,110.0,1232.0
14h29m22s694ms,110.0,1232.0
14h29m22s732ms,110.0,1232.0
14h29m22s769ms,110.0,1232.0
14h29m22s808ms,110.0,1232.0
14h29m22s845ms,110.0,1232.0
14h29m22s911ms,110.0,1232.0
14h29m22s950ms,110.0,1232.0
14h29m22s986ms,110.0,1232.0
14h29m23s16ms,110.0,1232.0
14h29m23s50ms,110.0,1232.0
14h29m23s76ms,110.0,1232.0
14h29m23s113ms,511.0,1020.0
14h29m23s147ms,511.0,1020.0
14h29m23s186ms,511.0,1020.0
14h29m23s221ms,511.0,1020.0
14h29m23s259ms,511.0,1020.0
14h29m23s295ms,511.0,1020.0
14h29m23s333ms,511.0,1020.0
14h29m23s373ms,511.0,1020.0
14h29m23s415ms,511.0,1020.0
14h29m23s446ms,511.0,1020.0
14h29m23s486ms,511.0,1020.0
14h29m23s521ms,511.0,1020.0
14h29m23s559ms,511.0,1020.0
14h29m23s600ms,511.0,1020.0
14h29m23s635ms,511.0,1020.0
14h29m23s673ms,511.0,1020.0
14h29m23s710ms,511.0,1020.0
14h29m23s749ms,511.0,1020.0
14h29m23s786ms,511.0,1020.0
14h29m23s825ms,511.0,1020.0
14h29m23s861ms,511.0,1020.0
14h29m23s900ms,511.0,1020.0
14h29m23s936ms,511.0,1020.0
14h29m23s975ms,511.0,1020.0
14h29m24s12ms,511.0,1020.0
14h29m24s50ms,511.0,1020.0
14h29m24s89ms,511.0,1020.0
14h29m24s125ms,511.0,1020.0
14h29m24s163ms,511.0,1020.0
14h29m24s200ms,511.0,1020.0
14h29m24s239ms,511.0,1020.0
14h29m24s276ms,511.0,1020.0
14h29m24s313ms,511.0,1020.0
14h29m24s352ms,511.0,1020.0
14h29m24s389ms,511.0,1020.0
14h29m24s427ms,511.0,1020.0
14h29m24s464ms,511.0,1020.0
14h29m24s502ms,511.0,1020.0
14h29m24s539ms,511.0,1020.0
14h29m24s577ms,511.0,1020.0
14h29m24s614ms,511.0,1020.0
14h29m24s661ms,834.0,1094.0
14h29m24s698ms,834.0,1094.0
14h29m24s727ms,675.05994,1026.5885
14h29m24s769ms,557.4472,1008.4653
14h29m24s805ms,444.10297,1016.4522
14h29m24s842ms,313.99097,1053.4312
14h29m24s881ms,243.78552,1091.4926
14h29m24s919ms,172.341,1154.0931
14h29m24s953ms,146.31874,1178.6813
14h29m24s992ms,137.71751,1187.2825
14h29m25s28ms,122.45669,1220.0867
14h29m25s65ms,118.39281,1227.6072
14h29m25s106ms,117.0,1232.5758
14h29m25s142ms,115.5,1233.0
14h29m25s179ms,115.5,1233.0
14h29m25s220ms,114.0,1233.0
14h29m25s255ms,114.0,1233.0
14h29m25s292ms,114.0,1233.0
14h29m25s330ms,114.0,1234.0
14h29m25s368ms,114.0,1234.0
14h29m25s408ms,114.0,1235.0
14h29m25s442ms,112.0,1236.0
14h29m25s481ms,112.0,1236.0
14h29m25s520ms,112.0,1236.0
14h29m25s555ms,111.0,1236.0
14h29m25s596ms,111.0,1236.0
14h29m25s635ms,111.0,1237.0
14h29m25s670ms,111.0,1237.0
14h29m25s708ms,111.0,1237.0
14h29m25s747ms,111.0,1237.0
14h29m25s786ms,111.0,1237.0
14h29m25s820ms,113.27267,1234.3636
14h29m25s858ms,132.27222,1208.097
14h29m25s895ms,252.2423,1095.2062
14h29m25s933ms,374.15506,1036.0117
14h29m25s970ms,480.0,1016.0
14h29m26s8ms,480.0,1016.0
14h29m26s47ms,480.0,1016.0
14h29m26s83ms,480.0,1016.0
14h29m26s123ms,480.0,1016.0
14h29m26s159ms,480.0,1016.0
14h29m26s196ms,480.0,1016.0
14h29m26s234ms,480.0,1016.0
14h29m26s273ms,480.0,1016.0
14h29m26s310ms,480.0,1016.0
14h29m26s350ms,480.0,1016.0
14h29m26s385ms,480.0,1016.0
14h29m26s426ms,480.0,1016.0
14h29m26s462ms,480.0,1016.0
14h29m26s498ms,480.0,1016.0
14h29m26s537ms,480.0,1016.0
14h29m26s574ms,480.0,1016.0
14h29m26s613ms,480.0,1016.0
14h29m26s649ms,480.0,1016.0
14h29m26s686ms,480.0,1016.0
14h29m26s723ms,480.0,1016.0
14h29m26s761ms,480.0,1016.0
14h29m26s799ms,480.0,1016.0
14h29m26s836ms,480.0,1016.0
14h29m26s876ms,480.0,1016.0
14h29m26s911ms,480.0,1016.0
14h29m26s949ms,480.0,1016.0
14h29m26s987ms,480.0,1016.0
14h29m27s26ms,480.0,1016.0
14h29m27s66ms,480.0,1016.0
14h29m27s100ms,480.0,1016.0
14h29m27s138ms,480.0,1016.0
14h29m27s175ms,480.0,1016.0
14h29m27s214ms,480.0,1016.0
14h29m27s250ms,480.0,1016.0
14h29m27s289ms,480.0,1016.0
14h29m27s328ms,480.0,1016.0
14h29m27s365ms,480.0,1016.0
14h29m27s401ms,480.0,1016.0
14h29m27s440ms,480.0,1016.0
14h29m27s476ms,480.0,1016.0
14h29m27s516ms,480.0,1016.0
14h29m27s551ms,480.0,1016.0
14h29m27s590ms,480.0,1016.0
14h29m27s634ms,480.0,1016.0
14h29m27s671ms,480.0,1016.0
14h29m27s702ms,480.0,1016.0
14h29m27s740ms,480.0,1016.0
14h29m27s778ms,480.0,1016.0
14h29m27s816ms,480.0,1016.0
14h29m27s853ms,480.0,1016.0
14h29m27s891ms,480.0,1016.0
14h29m27s929ms,480.0,1016.0
14h29m27s968ms,480.0,1016.0
14h29m28s5ms,480.0,1016.0
14h29m28s49ms,480.0,1016.0
14h29m28s89ms,480.0,1016.0
14h29m28s118ms,480.0,1016.0
14h29m28s156ms,480.0,1016.0
14h29m28s193ms,480.0,1016.0
14h29m28s236ms,856.0,1128.0
14h29m28s268ms,801.0531,1088.0939
14h29m28s304ms,745.21234,1053.9093
14h29m28s346ms,611.1361,1018.84467
14h29m28s384ms,494.66794,1016.0
14h29m28s423ms,448.70053,1018.3285
14h29m28s455ms,341.61374,1046.6931
14h29m28s496ms,244.2291,1096.3367
14h29m28s534ms,244.2291,1096.3367
14h29m28s569ms,152.2225,1172.7775
14h29m28s605ms,132.20923,1199.5815
14h29m28s645ms,121.36402,1222.636
14h29m28s682ms,121.0,1226.684
14h29m28s729ms,121.0,1226.684
14h29m28s757ms,121.0,1226.684
14h29m28s795ms,120.0,1228.0
14h29m28s833ms,120.0,1228.0
14h29m28s874ms,120.0,1228.0
14h29m28s909ms,120.60981,1224.3901
14h29m28s951ms,124.26112,1219.7389
14h29m28s984ms,191.43358,1141.5664
14h29m29s22ms,304.59344,1070.3627
14h29m29s61ms,452.99045,1020.7512
14h29m29s97ms,544.17413,1017.70605
14h29m29s134ms,638.8196,1021.188
14h29m29s171ms,767.9557,1076.169
14h29m29s211ms,772.0,1079.0
14h29m29s249ms,772.0,1079.0
14h29m29s285ms,772.0,1079.0
14h29m29s325ms,772.0,1079.0
14h29m29s361ms,772.0,1079.0
14h29m29s399ms,772.0,1079.0
14h29m29s436ms,772.0,1079.0
14h29m29s476ms,772.0,1079.0
14h29m29s511ms,772.0,1079.0
14h29m29s550ms,772.0,1079.0
14h29m29s586ms,772.0,1079.0
14h29m29s624ms,772.0,1079.0
14h29m29s662ms,772.0,1079.0
14h29m29s700ms,772.0,1079.0
14h29m29s738ms,772.0,1079.0
14h29m29s774ms,772.0,1079.0
14h29m29s814ms,772.0,1079.0
14h29m29s850ms,772.0,1079.0
14h29m29s889ms,772.0,1079.0
14h29m29s925ms,772.0,1079.0
14h29m29s966ms,775.6614,1076.2672
14h29m30s1ms,741.66766,1055.5619
14h29m30s60ms,741.66766,1055.5619
14h29m30s87ms,741.66766,1055.5619
14h29m30s118ms,741.66766,1055.5619
14h29m30s155ms,252.76558,1099.6858
14h29m30s189ms,182.85768,1152.6425
14h29m30s226ms,141.68958,1199.9587
14h29m30s263ms,123.42669,1225.5734
14h29m30s303ms,121.42517,1227.0
14h29m30s339ms,117.62658,1228.0
14h29m30s376ms,117.62658,1228.0
14h29m30s415ms,116.0,1229.0
14h29m30s452ms,116.0,1229.0
14h29m30s495ms,116.0,1229.0
14h29m30s527ms,116.0,1230.0
14h29m30s571ms,116.0,1230.0
