Key Unlock
Time,x,y,gyroX,gyroY,gyroZ
5h12m46s635ms,124.0,1213.0
15h12m46s660ms,124.0,1213.0
15h12m46s681ms,124.0,1213.0
15h12m46s705ms,124.0,1213.0
15h12m46s739ms,124.0,1213.0
15h12m46s766ms,124.0,1213.0
15h12m46s793ms,124.0,1213.0
15h12m46s818ms,124.0,1213.0
15h12m46s846ms,124.0,1213.0
15h12m46s872ms,124.0,1213.0
15h12m46s900ms,124.0,1213.0
15h12m46s926ms,124.0,1213.0
15h12m46s946ms,124.0,1213.0
15h12m46s971ms,124.0,1213.0
15h12m46s993ms,124.0,1213.0
15h12m47s11ms,124.0,1213.0
15h12m47s38ms,588.8992,1003.0726
15h12m47s73ms,675.4175,1026.116
15h12m47s112ms,740.00195,1049.001
15h12m47s149ms,792.52234,1076.2179
15h12m47s195ms,823.0417,1095.4849
15h12m47s225ms,897.12305,1151.9846
15h12m47s264ms,911.5589,1164.5588
15h12m47s302ms,930.19867,1183.1986
15h12m47s340ms,935.614,1194.8422
15h12m47s379ms,941.55756,1206.5576
15h12m47s421ms,942.63055,1208.0
15h12m47s452ms,944.7924,1210.0
15h12m47s492ms,945.0,1211.5
15h12m47s528ms,945.0,1211.5
15h12m47s565ms,945.0,1211.5
15h12m47s602ms,942.32404,1209.324
15h12m47s640ms,924.65607,1182.9884
15h12m47s677ms,854.2342,1131.4196
15h12m47s716ms,779.20807,1081.7938
15h12m47s753ms,720.07764,1049.6311
15h12m47s794ms,603.0606,1021.8081
15h12m47s829ms,521.5025,1019.60406
15h12m47s866ms,434.55563,1025.144
15h12m47s908ms,368.89053,1040.3014
15h12m47s941ms,279.54575,1085.2272
15h12m47s978ms,224.58406,1110.4103
15h12m48s17ms,194.91115,1132.8167
15h12m48s54ms,120.14807,1208.4692
15h12m48s93ms,110.36587,1219.6342
15h12m48s140ms,108.53034,1222.4696
15h12m48s170ms,104.42732,1234.0
15h12m48s209ms,103.0,1236.5
15h12m48s244ms,103.0,1236.5
15h12m48s280ms,103.0,1237.0
15h12m48s329ms,103.657936,1232.0262
15h12m48s356ms,160.53926,1159.2765
15h12m48s395ms,234.54324,1103.317
15h12m48s431ms,291.71524,1071.5548
15h12m48s468ms,386.59314,1033.5142
15h12m48s507ms,460.2564,1020.84296
15h12m48s543ms,564.99664,1019.0
15h12m48s584ms,655.5929,1026.8694
15h12m48s620ms,723.72,1049.4141
15h12m48s657ms,846.7328,1122.5234
15h12m48s695ms,894.77875,1152.445
15h12m48s735ms,929.1718,1182.3436
15h12m48s771ms,935.59045,1197.5905
15h12m48s809ms,939.58105,1204.1621
15h12m48s846ms,941.6173,1206.6173
15h12m48s883ms,945.49146,1209.0
15h12m48s919ms,945.49146,1209.0
15h12m48s960ms,945.49146,1209.0
15h12m48s996ms,940.7569,1204.1354
15h12m49s36ms,892.8269,1155.479
15h12m49s77ms,812.42896,1100.0181
15h12m49s115ms,745.58856,1060.8237
15h12m49s147ms,637.88165,1026.1139
15h12m49s184ms,549.58466,1011.47406
15h12m49s222ms,454.9045,1019.5628
15h12m49s261ms,346.05786,1049.0547
15h12m49s300ms,314.2324,1061.0762
15h12m49s335ms,221.22122,1110.7578
15h12m49s371ms,149.51013,1156.8967
15h12m49s410ms,111.05925,1217.5284
15h12m49s447ms,106.43776,1230.5623
15h12m49s485ms,104.0,1233.6433
15h12m49s523ms,104.0,1236.5
